Cheval_clean;Poids_groupe;Cheval;Valeur_poids;Courses;Victoires;Podiums;Moyenne_classement;Taux_victoire;Taux_podium
VIDASUPREMA;530;VIDA SUPREMA;530;1;0;1;2.0;0.0;100.0
VIDEL;510;VIDEL;510;1;0;0;7.0;0.0;0.0
VIDEL;530;VIDEL;530;2;0;1;5.0;0.0;50.0
VIDEL;570;VIDEL;570;3;0;2;3.6666666666666665;0.0;66.7
VIDEOGAMES;560;VIDEO GAMES;560;2;0;1;3.5;0.0;50.0
VIDEOGAMES;574;VIDEO GAMES;574;1;0;0;9.0;0.0;0.0
VIDEOGAMES;580;VIDEO GAMES;580;3;1;1;3.6666666666666665;33.3;33.3
VIEJAAMIGAMASK;584;VIEJA AMIGA MASK;584;1;1;1;1.0;100.0;100.0
VIEJAAMIGAMASK;590;VIEJA AMIGA MASK;590;1;0;1;2.0;0.0;100.0
VIEJOBAKAN;570;VIEJO BAKAN;570;1;0;0;0.0;0.0;0.0
VIEJOCUCHARA;534;VIEJO CUCHARA;534;2;0;1;4.0;0.0;50.0
VIEJOCUCHARA;544;VIEJO CUCHARA;544;1;0;0;5.0;0.0;0.0
VIEJOFEDE;550;VIEJO FEDE;550;2;0;0;8.5;0.0;0.0
VIEJOLOBO;580;VIEJO LOBO;580;1;0;1;3.0;0.0;100.0
VIEJOLOBO;590;VIEJO LOBO;590;1;0;1;2.0;0.0;100.0
VIEJOLOBO;610;VIEJO LOBO;610;1;0;0;5.0;0.0;0.0
VIEJONATIVE;580;VIEJO NATIVE;580;2;0;0;6.0;0.0;0.0
VIEJOVARIETE;574;VIEJO VARIETE;574;1;0;1;2.0;0.0;100.0
VIEJOVARIETE;584;VIEJO VARIETE;584;1;0;0;6.0;0.0;0.0
VIEJOVARIETE;600;VIEJO VARIETE;600;3;0;2;3.3333333333333335;0.0;66.7
VIENEPUELCHE;560;VIENE PUELCHE;560;2;0;0;12.0;0.0;0.0
VIENEPUELCHE;570;VIENE PUELCHE;570;1;0;0;5.0;0.0;0.0
VIENEPUELCHE;580;VIENE PUELCHE;580;1;0;0;12.0;0.0;0.0
VIENTODELEVANTE;550;VIENTO DE LEVANTE;550;1;0;1;3.0;0.0;100.0
VIENTODELEVANTE;564;VIENTO DE LEVANTE;564;3;1;2;3.6666666666666665;33.3;66.7
VIENTOENPOPA;580;VIENTO EN POPA;580;1;0;1;2.0;0.0;100.0
VIENTOSDELALMA;480;VIENTOS DEL ALMA;480;1;0;0;11.0;0.0;0.0
VIETTEOFCOURSES;580;VIETTEOFCOURSES;580;1;0;0;8.0;0.0;0.0
VIEWALLTHINGS;540;VIEW ALL THINGS;540;1;0;0;9.0;0.0;0.0
VIEWALLTHINGS;544;VIEW ALL THINGS;544;1;0;0;12.0;0.0;0.0
VIEWOFCOSMOS;574;VIEW OF COSMOS;574;1;0;0;12.0;0.0;0.0
VIFD'ORAA;590;VIF D'OR AA;590;1;0;0;7.0;0.0;0.0
VIFDEBOISTRON;560;VIF DE BOISTRON;560;1;0;0;9.0;0.0;0.0
VIFDEBOISTRON;594;VIF DE BOISTRON;594;1;0;0;16.0;0.0;0.0
VIFDEBOISTRON;600;VIF DE BOISTRON;600;1;0;0;9.0;0.0;0.0
VIGANO;540;VIGANO;540;1;0;1;3.0;0.0;100.0
VIGANO;554;VIGANO;554;1;0;0;4.0;0.0;0.0
VIGGO;560;VIGGO;560;1;0;0;6.0;0.0;0.0
VIGGO;570;VIGGO;570;1;0;1;3.0;0.0;100.0
VIGNELLI;580;VIGNELLI;580;1;1;1;1.0;100.0;100.0
VIGORELLEEGANT;520;VIGOR ELLEEGANT;520;1;0;0;9.0;0.0;0.0
VIGORELLEEGANT;524;VIGOR ELLEEGANT;524;2;0;1;5.0;0.0;50.0
VIGORELLEEGANT;550;VIGOR ELLEEGANT;550;1;0;0;7.0;0.0;0.0
VIGORELLEEGANT;600;VIGOR ELLEEGANT;600;1;0;0;5.0;0.0;0.0
VIGOREYE;570;VIGOR EYE;570;1;1;1;1.0;100.0;100.0
VIGOREYE;574;VIGOR EYE;574;1;0;1;2.0;0.0;100.0
VIGOREYE;594;VIGOR EYE;594;2;0;1;7.5;0.0;50.0
VIGOREYE;600;VIGOR EYE;600;1;0;0;10.0;0.0;0.0
VIGORFLY;584;VIGOR FLY;584;1;0;0;9.0;0.0;0.0
VIGORHAPPINESS;540;VIGOR HAPPINESS;540;1;0;0;14.0;0.0;0.0
VIGORHAPPINESS;560;VIGOR HAPPINESS;560;1;0;0;10.0;0.0;0.0
VIKINGD'AUMONT;590;VIKING D'AUMONT;590;1;0;0;12.0;0.0;0.0
VIKINGD'AUMONT;600;VIKING D'AUMONT;600;1;0;0;11.0;0.0;0.0
VIKINGOREAL;540;VIKINGO REAL;540;1;0;0;0.0;0.0;0.0
VIKINGOREAL;570;VIKINGO REAL;570;2;2;2;1.0;100.0;100.0
VIKINGQUEST;544;VIKING QUEST;544;1;1;1;1.0;100.0;100.0
VIKINGSUN;554;VIKING SUN;554;1;0;0;9.0;0.0;0.0
VIKINGSUN;570;VIKING SUN;570;2;0;0;4.5;0.0;0.0
VIKTHOR;530;VIKTHOR;530;1;0;0;12.0;0.0;0.0
VIKTHOR;540;VIKTHOR;540;1;1;1;1.0;100.0;100.0
VIKTHOR;560;VIKTHOR;560;1;0;0;0.0;0.0;0.0
VIKTHOR;570;VIKTHOR;570;1;0;0;7.0;0.0;0.0
VIKTHOR;574;VIKTHOR;574;1;0;0;7.0;0.0;0.0
VIKTHOR;590;VIKTHOR;590;1;0;0;15.0;0.0;0.0
VIKTORK;580;VIKTOR K;580;3;2;2;2.0;66.7;66.7
VILAINEVERLAINE;610;VILAINE VERLAINE;610;1;0;0;6.0;0.0;0.0
VILANA;594;VILANA;594;1;0;0;5.0;0.0;0.0
VILANA;604;VILANA;604;1;0;1;2.0;0.0;100.0
VILANA;610;VILANA;610;1;0;0;6.0;0.0;0.0
VILAVITA;570;VILA VITA;570;1;0;0;0.0;0.0;0.0
VILLAADRIENNE;564;VILLA ADRIENNE;564;2;1;1;0.5;50.0;50.0
VILLAADRIENNE;574;VILLA ADRIENNE;574;2;0;0;8.0;0.0;0.0
VILLAADRIENNE;584;VILLA ADRIENNE;584;1;0;1;2.0;0.0;100.0
VILLAALEMANA;550;VILLA ALEMANA;550;1;0;0;6.0;0.0;0.0
VILLABLINO;570;VILLABLINO;570;2;0;0;8.0;0.0;0.0
VILLAD'ESTE;544;VILLA D'ESTE;544;1;0;0;8.0;0.0;0.0
VILLADARYA;560;VILLA DARYA;560;1;0;0;7.0;0.0;0.0
VILLADARYA;564;VILLA DARYA;564;1;0;0;12.0;0.0;0.0
VILLADARYA;574;VILLA DARYA;574;1;0;0;6.0;0.0;0.0
VILLAGEGIRL;564;VILLAGE GIRL;564;1;0;0;5.0;0.0;0.0
VILLAGEPERSON;570;VILLAGE PERSON;570;2;1;2;1.5;50.0;100.0
VILLAIRES;510;VILLAIRES;510;1;0;0;12.0;0.0;0.0
VILLAIRES;520;VILLAIRES;520;2;0;0;10.5;0.0;0.0
VILLAIRES;524;VILLAIRES;524;1;0;0;14.0;0.0;0.0
VILLAIRES;600;VILLAIRES;600;1;0;0;12.0;0.0;0.0
VILLALOBOS;550;VILLA LOBOS;550;2;0;1;4.0;0.0;50.0
VILLAMONCEAU;560;VILLA MONCEAU;560;1;0;0;12.0;0.0;0.0
VILLAMONCEAU;564;VILLA MONCEAU;564;2;1;2;1.5;50.0;100.0
VILLAMONCEAU;580;VILLA MONCEAU;580;2;0;2;2.0;0.0;100.0
VILLANESQUE;570;VILLANESQUE;570;1;0;0;5.0;0.0;0.0
VILLEQUIER;560;VILLEQUIER;560;1;0;0;8.0;0.0;0.0
VILLEQUIER;620;VILLEQUIER;620;1;1;1;1.0;100.0;100.0
VINAARANA;534;VINA ARANA;534;2;0;1;4.0;0.0;50.0
VINCELLE;544;VINCELLE;544;1;0;0;5.0;0.0;0.0
VINCENTROCKS;604;VINCENT ROCKS;604;1;0;0;20.0;0.0;0.0
VINCENZOPERUGGIA;554;VINCENZO PERUGGIA;554;1;0;0;0.0;0.0;0.0
VINCERO;570;VINCERO;570;2;0;1;6.0;0.0;50.0
VINCERO;580;VINCERO;580;3;0;3;2.6666666666666665;0.0;100.0
VINCIAMO;564;VINCIAMO;564;1;0;1;3.0;0.0;100.0
VINDALOO;530;VINDALOO;530;1;1;1;1.0;100.0;100.0
VINDICATECHACHA;550;VINDICATE CHA CHA;550;3;0;0;4.333333333333333;0.0;0.0
VINGTSEPT;570;VINGT SEPT;570;2;1;1;2.5;50.0;50.0
VINGTSEPT;590;VINGT SEPT;590;2;0;1;4.0;0.0;50.0
VINGTSEPT;594;VINGT SEPT;594;1;1;1;1.0;100.0;100.0
VINICIA;550;VINICIA;550;1;0;1;2.0;0.0;100.0
VINICIUS;570;VINICIUS;570;1;0;1;2.0;0.0;100.0
VINICIUS;580;VINICIUS;580;1;1;1;1.0;100.0;100.0
VINNARE;520;VINNARE;520;1;0;1;3.0;0.0;100.0
VINNARE;564;VINNARE;564;1;0;0;14.0;0.0;0.0
VINNARE;624;VINNARE;624;1;0;1;3.0;0.0;100.0
VINNUMBER;550;VIN NUMBER;550;1;0;0;7.0;0.0;0.0
VINO;530;VINO;530;2;0;0;5.0;0.0;0.0
VINO;544;VINO;544;3;0;0;6.0;0.0;0.0
VINO;550;VINO;550;2;0;1;5.0;0.0;50.0
VINO;554;VINO;554;2;0;2;3.0;0.0;100.0
VINO;564;VINO;564;3;0;1;3.6666666666666665;0.0;33.3
VINO;570;VINO;570;2;0;0;10.0;0.0;0.0
VINO;594;VINO;594;1;0;0;7.0;0.0;0.0
VINOSAURO;530;VINO SAURO;530;1;0;0;13.0;0.0;0.0
VINOSAURO;580;VINO SAURO;580;1;0;0;13.0;0.0;0.0
VINOSAURO;624;VINO SAURO;624;1;0;0;9.0;0.0;0.0
VINTAGE;580;VINTAGE;580;1;0;0;5.0;0.0;0.0
VINTAGECLARETS;550;VINTAGE CLARETS;550;1;0;1;2.0;0.0;100.0
VINTAGELOVE;584;VINTAGE LOVE;584;1;0;0;0.0;0.0;0.0
VINTAGEVINO;570;VINTAGE VINO;570;2;0;0;5.5;0.0;0.0
VINTUNA;550;VINTUNA;550;1;0;0;12.0;0.0;0.0
VINTUNA;564;VINTUNA;564;1;0;0;12.0;0.0;0.0
VINTUNA;584;VINTUNA;584;1;0;0;14.0;0.0;0.0
VINTUR;534;VINTUR;534;1;0;0;0.0;0.0;0.0
VINYANNSTLAURENT;550;VINYANN ST LAURENT;550;1;0;0;12.0;0.0;0.0
VIOLA;540;VIOLA;540;1;0;1;3.0;0.0;100.0
VIOLA;570;VIOLA;570;1;0;0;12.0;0.0;0.0
VIOLA;580;VIOLA;580;1;0;0;9.0;0.0;0.0
VIOLA;590;VIOLA;590;1;0;0;8.0;0.0;0.0
VIOLA;600;VIOLA;600;1;0;1;3.0;0.0;100.0
VIOLA;610;VIOLA;610;1;0;0;4.0;0.0;0.0
VIOLENTMINE;530;VIOLENT MINE;530;2;0;0;2.0;0.0;0.0
VIOLETA;550;VIOLETA;550;1;0;0;9.0;0.0;0.0
VIOLETLEDUC;560;VIOLET LEDUC;560;1;0;0;5.0;0.0;0.0
VIOLETLEDUC;580;VIOLET LEDUC;580;4;0;2;2.0;0.0;50.0
VIOLETLEDUC;600;VIOLET LEDUC;600;1;0;1;3.0;0.0;100.0
VIOLETSTAR;530;VIOLET STAR;530;1;1;1;1.0;100.0;100.0
VIOLETSTAR;540;VIOLET STAR;540;3;0;1;8.666666666666666;0.0;33.3
VIOLETSTAR;550;VIOLET STAR;550;1;0;0;5.0;0.0;0.0
VIOLETSTAR;554;VIOLET STAR;554;1;0;0;10.0;0.0;0.0
VIOLETSTAR;574;VIOLET STAR;574;1;0;0;5.0;0.0;0.0
VIOLIN;550;VIOLIN;550;2;0;1;5.5;0.0;50.0
VIOLIN;564;VIOLIN;564;1;1;1;1.0;100.0;100.0
VIOLIN;580;VIOLIN;580;1;0;0;5.0;0.0;0.0
VIOLIN;590;VIOLIN;590;1;0;0;13.0;0.0;0.0
VIOLIN;594;VIOLIN;594;2;0;0;0.0;0.0;0.0
VIOLIN;600;VIOLIN;600;2;0;0;5.5;0.0;0.0
VIOLIN;664;VIOLIN;664;1;0;0;7.0;0.0;0.0
VIPAVE;550;VIP AVE;550;1;0;0;4.0;0.0;0.0
VIPER;560;VIPER;560;1;0;0;0.0;0.0;0.0
VIRARASA;540;VIRARASA;540;1;0;0;12.0;0.0;0.0
VIRARASA;560;VIRARASA;560;2;0;0;5.5;0.0;0.0
VIRGINCOLADA;534;VIRGIN COLADA;534;1;0;0;5.0;0.0;0.0
VIRGINIACITY;570;VIRGINIA CITY;570;1;0;1;3.0;0.0;100.0
VIRIMOONETOILE;524;VIRIMOON ETOILE;524;2;0;1;3.0;0.0;50.0
VIRIMOONETOILE;550;VIRIMOON ETOILE;550;1;0;0;6.0;0.0;0.0
VIRIMOONETOILE;564;VIRIMOON ETOILE;564;1;0;0;7.0;0.0;0.0
VIRIMOONETOILE;580;VIRIMOON ETOILE;580;1;0;0;4.0;0.0;0.0
VIRIMOONETOILE;594;VIRIMOON ETOILE;594;2;1;1;6.5;50.0;50.0
VIRIMOONETOILE;600;VIRIMOON ETOILE;600;1;0;0;5.0;0.0;0.0
VIROLO;540;VIROLO;540;1;0;0;0.0;0.0;0.0
VIRTUEDILIGENCE;584;VIRTUE DILIGENCE;584;1;0;0;8.0;0.0;0.0
VIRTUOUSPHANTOM;554;VIRTUOUS PHANTOM;554;1;0;0;13.0;0.0;0.0
VIRTUOUSPHANTOM;564;VIRTUOUS PHANTOM;564;1;0;0;12.0;0.0;0.0
VIRTUSGLORY;574;VIRTUS GLORY;574;1;0;0;4.0;0.0;0.0
VISHAYA;584;VISHAYA;584;1;0;0;0.0;0.0;0.0
VISIBLE;544;VISIBLE;544;1;0;0;4.0;0.0;0.0
VISIONNAIRE;580;VISIONNAIRE;580;3;0;0;7.333333333333333;0.0;0.0
VISITAILUSTRE;550;VISITA ILUSTRE;550;1;0;0;4.0;0.0;0.0
VISITAILUSTRE;560;VISITA ILUSTRE;560;1;1;1;1.0;100.0;100.0
VISSINO;554;VISSINO;554;1;0;1;2.0;0.0;100.0
VISTOSAAVE;550;VISTOSA AVE;550;3;0;1;5.666666666666667;0.0;33.3
VISUALLY;590;VISUALLY;590;1;0;0;7.0;0.0;0.0
VITAKC;560;VITA KC;560;3;0;0;7.0;0.0;0.0
VITALIA;544;VITALIA;544;1;1;1;1.0;100.0;100.0
VITALIZE;570;VITALIZE;570;1;0;0;6.0;0.0;0.0
VITALLINE;550;VITALLINE;550;1;0;0;6.0;0.0;0.0
VITALLINE;610;VITALLINE;610;1;1;1;1.0;100.0;100.0
VITALY;564;VITALY;564;2;0;0;6.0;0.0;0.0
VITALY;590;VITALY;590;1;0;0;16.0;0.0;0.0
VITAMINAHIT;570;VITAMINA HIT;570;2;0;1;3.5;0.0;50.0
VITAMINICO;570;VITAMINICO;570;3;0;1;4.333333333333333;0.0;33.3
VITASYRIACA;580;VITA SYRIACA;580;1;0;0;7.0;0.0;0.0
VITESSE;544;VITESSE;544;1;0;0;13.0;0.0;0.0
VITESSE;550;VITESSE;550;1;0;0;7.0;0.0;0.0
VITESSE;584;VITESSE;584;1;0;0;15.0;0.0;0.0
VITESSE;590;VITESSE;590;1;0;0;5.0;0.0;0.0
VITORIAFRACYTRIP;550;VITORIA FRACYTRIP;550;1;0;0;4.0;0.0;0.0
VITORIAFRACYTRIP;560;VITORIA FRACYTRIP;560;1;0;0;6.0;0.0;0.0
VITORIAFRACYTRIP;600;VITORIA FRACYTRIP;600;1;0;0;4.0;0.0;0.0
VITOVKA;570;VITOVKA;570;1;0;1;3.0;0.0;100.0
VITRAL;570;VITRAL;570;1;0;0;6.0;0.0;0.0
VITRUVIANMAN;570;VITRUVIAN MAN;570;1;0;0;7.0;0.0;0.0
VITTORINO;570;VITTORINO;570;1;0;0;12.0;0.0;0.0
