Hippo;Dist_groupe;Corde;Hippodrome;Distance;Valeur_corde;Courses;Victoires;Podiums;Taux_victoire;Taux_podium
LYON LA SOIE;2400;3;LYON LA SOIE;2400;3;13;2;8;15.4;61.5
LYON LA SOIE;2400;4;LYON LA SOIE;2400;4;13;6;8;46.2;61.5
LYON LA SOIE;2400;5;LYON LA SOIE;2400;5;13;1;5;7.7;38.5
LYON LA SOIE;2400;6;LYON LA SOIE;2400;6;13;0;2;0.0;15.4
LYON LA SOIE;2400;7;LYON LA SOIE;2400;7;13;1;3;7.7;23.1
LYON LA SOIE;2400;8;LYON LA SOIE;2400;8;11;1;2;9.1;18.2
LYON LA SOIE;2400;9;LYON LA SOIE;2400;9;10;0;4;0.0;40.0
LYON LA SOIE;2400;10;LYON LA SOIE;2400;10;9;1;2;11.1;22.2
LYON LA SOIE;2400;11;LYON LA SOIE;2400;11;9;0;0;0.0;0.0
LYON LA SOIE;2400;12;LYON LA SOIE;2400;12;8;0;1;0.0;12.5
LYON LA SOIE;2400;13;LYON LA SOIE;2400;13;5;0;0;0.0;0.0
LYON LA SOIE;2400;14;LYON LA SOIE;2400;14;3;0;0;0.0;0.0
LYON LA SOIE;2400;15;LYON LA SOIE;2400;15;2;0;0;0.0;0.0
LYON LA SOIE;2400;16;LYON LA SOIE;2400;16;1;0;0;0.0;0.0
LYON LA SOIE;3200;1;LYON LA SOIE;3200;1;1;1;1;100.0;100.0
LYON LA SOIE;3200;2;LYON LA SOIE;3200;2;1;0;0;0.0;0.0
LYON LA SOIE;3200;3;LYON LA SOIE;3200;3;1;0;0;0.0;0.0
LYON LA SOIE;3200;4;LYON LA SOIE;3200;4;1;0;1;0.0;100.0
LYON LA SOIE;3200;5;LYON LA SOIE;3200;5;1;0;0;0.0;0.0
LYON LA SOIE;3200;6;LYON LA SOIE;3200;6;1;0;1;0.0;100.0
LYON LA SOIE;3200;7;LYON LA SOIE;3200;7;1;0;0;0.0;0.0
LYON LA SOIE;3200;8;LYON LA SOIE;3200;8;1;0;0;0.0;0.0
LYON LA SOIE;3200;9;LYON LA SOIE;3200;9;1;0;0;0.0;0.0
LYON-PARILLY;800;1;LYON-PARILLY;800;1;1;0;1;0.0;100.0
LYON-PARILLY;800;2;LYON-PARILLY;800;2;1;0;0;0.0;0.0
LYON-PARILLY;800;3;LYON-PARILLY;800;3;1;0;0;0.0;0.0
LYON-PARILLY;800;4;LYON-PARILLY;800;4;1;0;0;0.0;0.0
LYON-PARILLY;800;5;LYON-PARILLY;800;5;1;0;0;0.0;0.0
LYON-PARILLY;800;6;LYON-PARILLY;800;6;1;0;0;0.0;0.0
LYON-PARILLY;800;7;LYON-PARILLY;800;7;1;0;1;0.0;100.0
LYON-PARILLY;800;8;LYON-PARILLY;800;8;1;1;1;100.0;100.0
LYON-PARILLY;800;9;LYON-PARILLY;800;9;1;0;0;0.0;0.0
LYON-PARILLY;1000;1;LYON-PARILLY;1000;1;1;1;1;100.0;100.0
LYON-PARILLY;1000;2;LYON-PARILLY;1000;2;1;0;0;0.0;0.0
LYON-PARILLY;1000;3;LYON-PARILLY;1000;3;1;0;0;0.0;0.0
LYON-PARILLY;1000;4;LYON-PARILLY;1000;4;1;0;0;0.0;0.0
LYON-PARILLY;1000;5;LYON-PARILLY;1000;5;1;0;0;0.0;0.0
LYON-PARILLY;1000;6;LYON-PARILLY;1000;6;1;0;0;0.0;0.0
LYON-PARILLY;1000;7;LYON-PARILLY;1000;7;1;0;1;0.0;100.0
LYON-PARILLY;1000;8;LYON-PARILLY;1000;8;1;0;1;0.0;100.0
LYON-PARILLY;1200;1;LYON-PARILLY;1200;1;10;2;6;20.0;60.0
LYON-PARILLY;1200;2;LYON-PARILLY;1200;2;10;1;2;10.0;20.0
LYON-PARILLY;1200;3;LYON-PARILLY;1200;3;10;0;3;0.0;30.0
LYON-PARILLY;1200;4;LYON-PARILLY;1200;4;10;1;5;10.0;50.0
LYON-PARILLY;1200;5;LYON-PARILLY;1200;5;10;2;5;20.0;50.0
LYON-PARILLY;1200;6;LYON-PARILLY;1200;6;10;1;4;10.0;40.0
LYON-PARILLY;1200;7;LYON-PARILLY;1200;7;9;1;2;11.1;22.2
LYON-PARILLY;1200;8;LYON-PARILLY;1200;8;8;0;1;0.0;12.5
LYON-PARILLY;1200;9;LYON-PARILLY;1200;9;6;2;2;33.3;33.3
LYON-PARILLY;1200;10;LYON-PARILLY;1200;10;2;0;0;0.0;0.0
LYON-PARILLY;1200;11;LYON-PARILLY;1200;11;2;0;0;0.0;0.0
LYON-PARILLY;1200;12;LYON-PARILLY;1200;12;1;0;0;0.0;0.0
LYON-PARILLY;1200;13;LYON-PARILLY;1200;13;1;0;0;0.0;0.0
